"VIC_AGE_GROUP","VIC_RACE","VIC_SEX","Borough","TotalPop","Men","Women","Hispanic","White","Black","Native","Asian","Income","Poverty","Transit","Unemployment"
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"45-64","BLACK","F","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","F","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"<18","BLACK","M","Queens",4686,2158,2528,29.7,19.9,36.3,0,10.6,44474,30.1,46.5,13
"25-44","BLACK","M","Queens",4686,2158,2528,29.7,19.9,36.3,0,10.6,44474,30.1,46.5,13
"18-24","WHITE HISPANIC","M","Queens",4686,2158,2528,29.7,19.9,36.3,0,10.6,44474,30.1,46.5,13
"25-44","BLACK","M","Queens",4686,2158,2528,29.7,19.9,36.3,0,10.6,44474,30.1,46.5,13
"18-24","BLACK","F","Queens",4686,2158,2528,29.7,19.9,36.3,0,10.6,44474,30.1,46.5,13
"45-64","BLACK","M","Queens",1256,732,524,30.7,11,13.1,0,30.7,56167,22.7,42.2,14.6
"45-64","BLACK","F","Queens",1256,732,524,30.7,11,13.1,0,30.7,56167,22.7,42.2,14.6
"25-44","BLACK","M","Queens",1256,732,524,30.7,11,13.1,0,30.7,56167,22.7,42.2,14.6
"25-44","WHITE","M","Queens",1256,732,524,30.7,11,13.1,0,30.7,56167,22.7,42.2,14.6
"18-24","BLACK","M","Queens",1256,732,524,30.7,11,13.1,0,30.7,56167,22.7,42.2,14.6
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","F","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"45-64","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"45-64","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK HISPANIC","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"45-64","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","F","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"45-64","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"18-24","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","WHITE HISPANIC","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"<18","BLACK","M","Queens",2242,1147,1095,21.1,0.8,47.1,0.8,7.8,47679,15.6,45.7,15.5
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"<18","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"<18","BLACK","F","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"<18","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","WHITE HISPANIC","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","F","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"<18","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"45-64","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"25-44","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"45-64","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"<18","BLACK","M","Queens",2508,1288,1220,8.9,0,63.4,0,7.5,71204,8,41.9,13.1
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"<18","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"UNKNOWN","UNKNOWN","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"<18","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","WHITE HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","WHITE HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","WHITE HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"45-64","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"45-64","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK HISPANIC","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK HISPANIC","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"25-44","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","F","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"18-24","BLACK","M","Queens",1855,994,861,46,8.1,21,0,18,65648,9.1,61.4,15.6
"45-64","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"45-64","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"45-64","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"<18","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","WHITE","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","F","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"<18","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"45-64","WHITE","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"<18","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"<18","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","ASIAN / PACIFIC ISLANDER","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","ASIAN / PACIFIC ISLANDER","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"45-64","BLACK","F","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"<18","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","F","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"18-24","WHITE HISPANIC","M","Queens",2707,1376,1331,35.3,10.9,7.5,0,41,50991,15.9,64.8,8.1
"25-44","BLACK","M","Queens",2430,1272,1158,43.6,17.7,0.8,0,36.4,108289,8,40.2,13.2
"18-24","BLACK","M","Queens",2430,1272,1158,43.6,17.7,0.8,0,36.4,108289,8,40.2,13.2
"45-64","WHITE HISPANIC","M","Queens",2430,1272,1158,43.6,17.7,0.8,0,36.4,108289,8,40.2,13.2
"18-24","WHITE HISPANIC","M","Queens",2430,1272,1158,43.6,17.7,0.8,0,36.4,108289,8,40.2,13.2
"18-24","BLACK","F","Queens",2430,1272,1158,43.6,17.7,0.8,0,36.4,108289,8,40.2,13.2
"25-44","WHITE","M","Queens",3148,1645,1503,5.3,36.9,9.1,0,46.3,62285,15.8,29.9,12.5
"18-24","BLACK HISPANIC","M","Queens",3148,1645,1503,5.3,36.9,9.1,0,46.3,62285,15.8,29.9,12.5
"18-24","WHITE HISPANIC","M","Queens",3148,1645,1503,5.3,36.9,9.1,0,46.3,62285,15.8,29.9,12.5
"18-24","WHITE HISPANIC","M","Queens",3148,1645,1503,5.3,36.9,9.1,0,46.3,62285,15.8,29.9,12.5
"25-44","WHITE HISPANIC","M","Queens",3148,1645,1503,5.3,36.9,9.1,0,46.3,62285,15.8,29.9,12.5
"18-24","WHITE","M","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"25-44","WHITE HISPANIC","M","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"18-24","BLACK HISPANIC","F","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"18-24","WHITE HISPANIC","M","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"25-44","WHITE HISPANIC","M","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"25-44","ASIAN / PACIFIC ISLANDER","M","Queens",2781,1394,1387,21.5,32,0.5,0.6,42.9,74464,9.6,33.9,3.5
"25-44","WHITE HISPANIC","M","Queens",1802,872,930,13.3,50.4,1.1,0,31.9,74861,10.4,34.1,4.7
"18-24","BLACK HISPANIC","M","Queens",1802,872,930,13.3,50.4,1.1,0,31.9,74861,10.4,34.1,4.7
"18-24","ASIAN / PACIFIC ISLANDER","M","Queens",3714,1673,2041,23.1,60.1,1.8,0,13.5,66574,6,19.7,11.1
"18-24","WHITE HISPANIC","M","Queens",6234,2758,3476,13.6,70.3,0,0,12.4,88793,4,21.7,6.1
"25-44","BLACK","M","Bronx",2989,1451,1538,21.6,67.4,4.9,0,4.9,79773,5.5,24.5,7.9
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","WHITE","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","F","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"<18","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"<18","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"45-64","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","F","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","WHITE","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","WHITE HISPANIC","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK HISPANIC","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","F","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"<18","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"<18","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","WHITE","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"18-24","BLACK","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
"25-44","WHITE","M","Queens",5586,2726,2860,19.1,54.4,18.9,0,5.9,44689,5.7,42.4,5.1
